,area_type,size,total_sqft,bath,balcony,price
10660,2,1,1350,1,0,55.0
10661,2,4,3200,4,2,350.0
10662,0,3,1717,3,2,110.0
10663,0,2,700,2,1,34.0
10664,0,2,800,2,1,32.0
10665,0,3,2367,4,3,340.0
10666,0,3,1415,2,1,65.0
10667,0,3,1976,3,1,145.0
10668,0,2,883,2,1,37.01
10670,0,3,1445,3,1,50.0
10671,0,3,2082,3,2,104.0
10673,0,2,933,2,1,66.0
10674,2,4,800,5,1,95.5
10675,1,2,1155,2,1,57.0
10677,0,2,1200,2,2,73.2
10678,0,2,1055,2,1,43.0
10679,0,3,1555,3,2,125.0
10680,0,3,1420,3,2,62.0
10681,0,3,2214,3,2,350.0
10682,0,1,658,1,1,26.91
10684,2,4,4000,3,2,750.0
10685,1,2,1035,2,2,40.0
10686,2,4,2064,5,2,225.0
10687,0,3,1839,3,3,160.0
10689,1,1,488,1,1,20.0
10690,1,3,1200,2,1,198.0
10692,0,2,993,2,2,42.0
10693,0,2,1225,2,1,45.0
10696,1,2,825,2,1,32.0
10697,0,4,3596,4,2,359.0
10699,0,3,1800,3,3,92.0
10700,0,2,925,2,1,100.0
10701,0,2,1167,2,1,63.0
10702,0,2,1150,2,1,41.0
10703,0,1,650,1,1,50.0
10704,1,1,675,1,1,27.0
10705,2,2,2260,3,1,90.0
10707,2,3,4800,4,2,600.0
10709,0,2,550,1,1,20.0
10710,0,3,1330,2,1,58.0
10712,0,3,1685,4,2,185.0
10714,0,3,1770,3,3,108.0
10715,0,3,2100,3,3,125.0
10716,0,2,1000,2,3,42.0
10717,2,4,600,5,1,105.0
10718,2,4,2916,5,1,230.0
10721,1,2,750,2,1,37.49
10722,0,2,1070,2,1,87.0
10723,0,3,1536,3,1,107.0
10724,1,3,1710,3,2,210.0
10727,0,2,1342,2,1,72.0
10728,0,3,1600,3,2,130.0
10729,0,1,938,1,1,50.0
10730,0,3,1820,3,2,99.0
10731,0,4,2439,4,3,170.0
10732,0,3,1665,3,2,78.0
10734,1,2,1091,2,1,40.0
10736,0,3,1720,3,2,224.0
10737,1,4,3675,4,3,176.0
10738,0,2,1060,2,2,33.95
10739,1,2,1059,2,1,57.0
10740,0,2,1299,2,1,97.0
10741,0,3,1491,3,2,85.0
10742,1,2,1200,2,2,85.0
10743,1,4,2088,5,0,110.0
10744,0,1,581,1,1,29.0
10745,0,2,1296,2,2,70.0
10746,0,2,1125,2,1,55.0
10747,1,3,1275,3,1,70.0
10748,0,2,1095,2,2,55.0
10749,2,5,10000,4,2,975.0
10750,0,2,1330,2,2,74.0
10751,0,2,1135,2,2,60.0
10752,0,1,516,1,1,39.0
10755,0,2,770,1,1,38.0
10756,0,4,3930,5,2,330.0
10757,0,3,1355,3,2,54.2
10759,1,4,2569,4,1,175.0
10760,1,4,3758,4,2,450.0
10762,0,3,1707,3,2,115.0
10763,2,5,1200,5,1,225.0
10764,0,2,1070,2,2,49.0
10766,0,3,1240,2,1,83.0
10767,0,2,1300,2,1,91.65
10768,0,2,1700,2,2,76.0
10769,0,3,1383,2,2,76.18
10770,1,5,3000,4,3,170.0
10772,0,2,935,2,3,45.0
10773,0,3,2072,4,2,151.0
10774,1,4,2200,3,1,225.0
10776,0,2,1116,2,1,45.0
10777,0,3,1639,3,2,107.0
10778,0,3,1839,3,2,130.0
10779,0,2,1300,2,2,63.0
10780,0,1,625,1,1,27.0
10781,0,1,933,1,1,61.0
10782,0,3,2289,3,3,180.0
10783,1,3,2316,3,0,125.0
10785,1,2,1080,2,1,38.0
10787,0,2,910,2,3,36.0
10788,2,2,1200,2,0,73.0
10789,0,2,1110,2,1,39.9
10790,0,2,1142,2,2,56.0
10792,2,3,1800,3,1,204.0
10793,0,2,1005,2,1,55.0
10795,0,2,1074,2,2,54.0
10797,0,2,660,1,1,23.0
10798,1,2,1007,2,2,48.0
10799,2,4,1050,6,1,74.0
10800,1,3,1820,3,2,113.0
10802,2,2,1348,2,0,100.0
10804,0,3,1176,2,1,37.62
10806,1,2,1200,2,1,78.0
10807,1,2,1298,2,1,65.0
10809,2,4,1350,4,0,175.0
10810,2,5,1200,5,2,138.0
10812,0,3,1644,3,2,92.59
10813,0,3,1819,3,1,150.0
10814,0,2,1205,2,1,85.0
10817,0,2,1270,2,2,62.0
10818,0,3,1240,2,2,39.89
10819,0,3,1221,3,3,70.0
10820,1,3,840,2,2,35.0
10821,0,2,1339,2,2,63.0
10823,0,2,1315,2,1,85.0
10824,0,2,1250,2,2,68.0
10825,0,2,850,2,1,27.0
10826,0,3,1600,2,2,110.0
10827,1,2,1250,2,1,62.0
10828,0,3,1312,2,1,56.5
10829,0,4,3000,4,0,134.0
10830,1,2,1300,2,2,28.0
10831,1,3,1990,3,3,98.0
10832,0,2,760,2,2,38.5
10833,2,4,5000,4,2,536.0
10834,0,3,1614,2,2,59.0
10835,2,4,1500,3,2,162.0
10836,0,3,1182,2,1,60.1
10837,0,2,1053,2,1,46.29
10838,1,1,750,1,1,105.0
10839,0,3,2000,3,3,125.0
10840,1,3,1940,4,3,116.0
10841,0,3,1590,3,2,105.0
10842,0,2,1035,2,2,52.79
10845,0,3,1260,2,1,62.0
10847,0,3,1702,3,2,107.0
10848,0,3,1080,2,2,65.0
10849,1,2,1189,2,1,45.0
10850,0,2,1035,2,1,39.0
10855,0,2,1330,2,1,93.65
10856,0,3,1210,2,1,65.0
10857,1,3,1350,2,2,54.2
10858,0,3,1900,2,2,65.0
10859,0,3,1935,4,2,125.0
10860,0,3,1410,3,3,90.0
10861,0,2,1469,2,2,99.14
10862,0,2,986,2,1,30.0
10863,0,3,1460,2,2,87.0
10865,0,3,1345,2,2,39.5
10866,0,2,980,2,1,57.0
10867,1,2,1164,2,2,75.0
10868,0,2,929,1,2,51.0
10869,1,2,1065,2,1,70.0
10871,0,3,3000,3,1,265.0
10872,0,2,1020,2,1,30.27
10873,0,3,1362,3,1,62.63
10874,0,1,672,1,1,36.85
10875,0,3,1746,3,3,115.0
10878,0,3,1200,2,2,120.0
10880,0,2,1188,2,1,39.0
10881,1,4,3565,4,0,218.0
10882,0,2,1170,2,2,85.0
10884,2,2,1000,2,1,35.0
10885,2,3,2600,3,1,375.0
10887,0,4,2507,4,2,155.0
10888,0,2,1061,2,1,34.0
10889,0,2,1290,2,2,69.0
10890,0,2,1200,2,1,42.6
10891,0,2,1120,2,2,39.29
10892,0,1,418,1,1,12.0
10893,0,3,1333,3,1,50.0
10896,0,3,1700,3,3,250.0
10897,0,3,2030,4,1,125.0
10898,0,2,1012,2,1,70.0
10900,0,3,1765,3,2,118.0
10901,0,2,1110,2,2,36.25
10902,1,2,967,2,1,47.8
10903,0,2,1044,2,2,36.0
10904,0,3,1518,3,3,80.0
10905,0,3,1300,2,2,57.0
10906,0,3,1798,3,3,73.0
10908,0,4,3410,5,3,253.0
10909,0,2,1179,2,2,56.0
10912,0,3,2098,3,1,210.0
10913,0,3,2400,3,1,270.0
10914,1,3,1976,3,2,92.0
10915,1,2,1190,2,2,61.8
10916,0,3,1800,3,3,192.0
10917,0,3,1761,3,1,84.52
10919,1,4,900,4,1,70.0
10920,0,2,1128,2,1,64.8
10922,1,3,1220,2,1,35.25
10923,0,1,509,1,1,20.0
10924,0,3,1852,4,2,122.0
10925,0,2,1045,2,1,40.65
10926,0,4,3535,4,2,215.0
10928,0,4,1800,3,2,82.0
10929,0,3,1436,2,2,75.0
10932,0,1,645,1,1,55.0
10934,2,3,1200,3,2,225.0
10936,0,2,1335,2,1,95.0
10937,2,2,2100,1,1,200.0
10939,0,2,1140,2,1,59.0
10940,0,3,2376,3,1,240.0
10941,0,1,663,1,1,46.0
10942,0,2,1276,2,0,146.0
10943,0,3,1450,3,3,60.9
10944,0,3,1400,3,3,66.0
10945,0,2,1339,2,1,53.56
10947,1,3,2200,3,2,275.0
10948,1,2,1305,2,2,52.0
10949,1,3,1740,3,3,80.0
10950,0,2,680,1,1,21.0
10951,0,2,1154,2,2,47.0
10952,1,2,1200,2,2,40.0
10953,0,2,1155,2,2,54.5
10954,0,3,1525,2,3,63.0
10955,1,1,600,1,1,125.0
10956,0,4,2470,5,2,192.0
10959,0,2,1400,2,1,70.0
10960,0,3,1600,3,2,100.0
10961,1,2,1060,2,1,55.0
10962,0,2,1272,2,2,50.0
10963,0,2,1296,2,2,105.0
10964,1,4,2100,3,2,280.0
10965,0,3,1945,3,3,115.0
10969,0,3,2100,3,1,270.0
10970,0,2,850,2,1,42.5
10971,0,3,1880,3,2,110.0
10972,0,4,2450,4,2,368.0
10973,0,2,1060,2,2,52.0
10974,0,3,2041,3,3,138.0
10975,1,2,1050,2,2,125.0
10977,1,2,1150,2,1,39.0
10978,0,2,1184,2,1,62.0
10979,1,3,1680,3,2,126.0
10980,0,3,1411,3,2,100.0
10981,2,5,900,5,0,55.0
10983,1,4,3500,4,3,320.0
10984,0,3,1702,3,2,120.0
10985,0,2,1185,2,2,45.0
10987,0,3,1545,3,2,65.0
10988,0,3,1515,2,2,135.0
10989,0,3,1300,3,3,55.0
10990,0,2,1107,2,1,57.0
10991,0,3,1720,3,2,106.0
10992,0,3,1540,3,2,150.0
10993,0,2,1000,2,1,44.5
10994,0,1,710,1,1,40.42
10996,1,4,3200,4,0,270.0
10997,2,2,900,2,2,160.0
10998,1,2,1250,2,0,48.0
10999,1,5,2400,4,3,130.0
11001,2,4,875,4,0,150.0
11002,2,4,1200,6,3,60.0
11003,0,3,1485,2,2,70.0
11004,1,3,1100,2,1,78.0
11005,0,2,1245,2,1,59.0
11006,1,4,1880,4,0,154.0
11007,0,3,2214,3,3,350.0
11009,2,4,600,4,2,95.0
11010,0,3,1640,3,2,105.0
11011,0,2,1165,2,1,65.0
11012,1,2,1110,2,1,43.0
11014,1,4,4000,4,2,630.0
11015,1,4,4500,4,0,150.0
11016,2,4,600,4,3,65.0
11018,2,2,1200,1,0,42.0
11021,0,3,1704,3,2,94.36
11022,1,3,1275,2,2,88.0
11023,0,3,1222,2,1,68.0
11027,0,3,1517,3,2,71.28
11028,0,2,1166,2,1,37.29
11029,1,2,870,2,2,24.0
11030,0,5,4000,5,2,170.0
11031,2,4,1350,4,1,230.0
11033,0,3,1345,3,1,58.0
11034,2,3,900,3,1,75.0
11035,0,4,3800,5,2,170.0
11036,0,3,971,2,2,38.0
11038,1,2,1810,2,2,65.0
11039,1,2,1300,2,1,58.0
11041,0,2,1350,2,3,68.0
11044,2,4,1560,3,2,149.0
11046,0,3,1645,3,2,87.0
11049,1,2,1170,2,3,50.0
11050,1,4,3420,4,2,225.0
11051,1,3,1320,2,2,65.0
11052,0,3,1610,3,2,84.53
11053,0,3,1870,3,3,180.0
11054,0,3,1510,2,1,110.0
11056,0,3,1305,2,1,45.68
11057,0,3,1500,2,1,70.0
11058,0,2,1149,2,1,130.0
11059,1,4,1948,4,2,129.0
11060,2,3,1448,3,1,70.0
11061,0,2,1242,2,1,78.0
11062,0,2,1268,2,1,58.0
11063,0,2,1101,2,1,50.0
11064,0,2,1255,2,3,65.0
11066,0,3,984,3,2,140.0
11067,0,2,1089,2,1,32.67
11068,1,2,800,1,3,95.0
11071,2,4,1650,2,1,140.0
11073,0,2,1068,2,1,43.0
11074,1,2,860,1,2,31.0
11076,0,3,1756,3,2,66.73
11077,0,2,1205,2,1,41.0
11079,0,3,1800,3,2,125.0
11080,0,4,8321,5,2,2912.0
11081,1,3,1604,3,0,68.0
11082,0,4,2732,4,3,204.0
11085,0,2,1010,2,2,38.0
11086,1,2,1250,3,0,170.0
11087,0,2,1010,2,1,41.0
11088,0,2,1050,2,2,33.1
11091,1,1,410,1,1,10.0
11092,0,3,1656,2,1,62.93
11093,0,3,1451,3,1,68.0
11095,0,2,1250,2,2,93.0
11096,2,3,4395,3,3,240.0
11097,0,4,4600,6,2,650.0
11098,1,3,1340,2,3,42.0
11099,0,2,1100,2,2,38.5
11101,0,3,1700,3,1,71.0
11103,0,2,1096,2,1,43.0
11105,1,3,1936,3,2,139.0
11106,0,3,1269,2,2,63.0
11107,0,3,3500,3,1,630.0
11108,0,3,1586,3,1,125.0
11109,0,2,1376,2,1,124.0
11110,0,3,1452,3,3,56.5
11111,0,3,1538,3,1,107.0
11112,0,3,1427,2,1,130.0
11113,1,2,935,2,0,40.0
11114,1,2,1220,2,3,65.0
11115,0,2,1197,2,1,77.0
11117,1,1,410,1,1,15.0
11118,1,3,1573,3,1,90.0
11121,0,1,1200,1,0,65.0
11122,2,3,1800,3,0,95.0
11123,1,3,2045,3,2,108.0
11124,0,2,1268,2,1,56.0
11126,0,3,1600,3,3,100.0
11127,0,2,1056,2,2,70.0
11130,0,2,1204,2,2,58.0
11131,0,3,1410,2,1,54.0
11132,1,2,1460,2,1,80.3
11133,0,2,1100,2,1,41.18
11134,0,2,1310,2,1,88.0
11135,0,3,1600,3,2,90.0
11136,0,2,1250,2,2,55.0
11137,0,3,1665,3,2,74.93
11139,1,5,2000,5,2,240.0
11140,0,2,1416,2,2,67.0
11143,1,3,1231,3,2,58.0
11144,0,3,1664,3,0,73.95
11145,1,3,2000,3,1,76.0
11146,1,2,972,2,2,43.0
11147,1,4,4500,4,3,345.0
11148,0,2,1185,2,1,47.39
11149,1,3,1750,3,2,81.0
11151,0,2,1007,2,1,68.0
11152,0,3,1700,3,2,200.0
11153,0,2,1250,2,2,85.0
11155,0,2,994,2,1,42.28
11157,0,2,1220,2,2,46.0
11158,0,2,1441,2,1,115.0
11161,0,2,1400,2,2,105.0
11163,2,5,1200,4,1,130.0
11165,0,1,418,1,1,17.0
11166,2,3,1200,3,1,80.0
11167,1,2,1200,2,3,43.0
11168,0,2,1062,2,1,42.48
11169,0,2,1120,2,1,51.0
11170,0,2,1012,2,1,44.0
11173,0,2,675,2,2,13.5
11174,0,2,1430,2,2,78.0
11175,0,3,1195,2,1,56.0
11176,0,3,2640,5,1,150.0
11180,1,2,1011,2,1,59.0
11181,0,3,1450,2,1,102.0
11182,0,2,1129,2,1,69.0
11183,0,2,1126,2,1,36.0
11185,0,3,1180,2,2,45.0
11186,2,3,600,4,2,125.0
11187,2,4,940,4,2,45.0
11189,1,2,1082,2,2,64.0
11191,0,1,610,1,0,28.0
11192,2,4,1560,4,1,160.0
11193,0,3,1300,3,3,77.99
11194,1,4,3850,6,0,205.0
11195,1,2,1125,2,1,46.0
11198,0,4,2500,3,1,65.0
11200,1,3,1864,3,2,120.0
11201,0,2,1115,2,1,51.91
11202,0,1,400,1,1,25.0
11203,0,2,1200,2,1,70.0
11204,0,2,992,2,2,24.8
11205,1,2,950,2,3,57.0
11206,2,4,1500,4,3,185.0
11207,0,2,1200,2,1,62.0
11208,1,3,1735,3,2,70.0
11209,1,3,1750,3,3,172.0
11211,0,3,1470,2,3,102.0
11213,1,2,985,2,1,45.0
11214,1,4,3300,4,2,135.0
11215,0,2,1277,2,1,77.0
11217,0,3,1820,3,2,140.0
11218,0,4,1530,3,3,87.0
11219,0,3,1886,3,2,205.0
11220,2,3,1200,2,0,190.0
11221,0,3,1880,4,2,110.0
11222,0,2,1255,2,2,52.35
11226,1,4,3453,4,2,247.0
11230,0,2,1250,2,1,78.0
11231,0,4,2400,3,1,108.0
11232,0,4,3522,5,3,716.0
11233,0,2,1244,2,2,88.0
11234,2,4,623,4,1,75.0
11235,0,2,1025,2,1,28.57
11236,0,2,1034,2,1,38.0
11237,0,3,1191,2,2,33.34
11238,0,3,1719,3,2,71.0
11240,2,4,1500,3,2,230.0
11241,0,3,1470,2,2,84.22
11245,2,4,600,3,1,84.0
11246,0,3,2990,3,2,170.0
11247,0,3,1660,3,2,85.0
11248,0,3,1275,3,3,63.43
11250,2,3,1200,2,0,90.0
11252,0,3,1392,3,1,69.46
11253,0,2,1245,2,1,59.76
11254,1,5,1200,3,1,65.0
11255,0,2,1162,2,2,64.08
11256,0,3,1476,2,1,73.0
11257,1,1,700,1,1,21.5
11259,1,2,943,2,2,48.0
11260,2,2,1150,2,1,170.0
11261,0,2,1113,2,1,44.5
11262,0,3,1615,3,2,69.43
11263,0,2,1279,2,3,100.0
11265,1,3,1805,3,2,280.0
11266,1,3,1350,3,1,65.0
11267,0,3,1525,3,2,68.63
11268,0,2,1357,2,1,123.0
11271,0,2,845,2,2,32.0
11272,1,2,900,2,0,25.0
11273,0,2,1210,2,1,64.15
11275,0,3,1879,3,2,155.0
11277,1,4,1200,2,2,35.0
11278,0,3,1108,2,1,60.0
11279,0,3,1401,3,2,69.0
11281,1,2,1185,2,1,42.66
11282,0,3,1751,3,2,115.0
11283,2,5,1550,3,1,250.0
11284,0,3,1880,3,2,96.5
11286,0,2,1175,2,2,38.0
11287,1,2,1407,2,1,98.49
11289,0,3,1518,3,3,75.0
11290,2,4,3600,4,2,300.0
11291,0,2,1027,2,1,67.0
11292,0,4,3730,6,2,430.0
11293,1,2,1145,2,2,46.0
11294,0,2,1260,2,2,113.0
11295,0,3,1500,2,3,47.25
11296,0,3,1737,2,1,57.32
11298,2,3,1600,4,1,120.0
11299,1,3,1500,3,2,135.0
11300,2,2,1120,2,0,60.0
11301,2,3,1200,4,1,240.0
11302,0,2,1030,2,1,46.5
11304,0,2,1057,2,1,35.0
11306,0,2,1460,2,2,38.5
11307,0,2,1075,2,1,53.7
11308,0,3,1080,2,1,60.0
11309,0,4,3626,5,3,788.0
11312,0,2,1074,2,1,42.8
11314,0,4,2425,5,1,175.0
11315,0,2,1323,2,2,74.0
11318,0,1,740,1,1,23.65
11321,0,3,1550,3,2,96.0
11322,0,3,1588,2,3,90.0
11323,1,3,2300,4,1,240.0
11325,1,2,1308,2,1,86.0
11326,0,3,1340,2,2,54.27
11327,2,1,3280,9,3,450.0
11328,1,4,2170,3,2,265.0
11329,0,3,1719,3,2,135.0
11332,1,1,1090,2,1,31.48
11333,2,5,1500,5,2,210.0
11334,0,3,1660,3,2,104.0
11335,0,2,1247,2,1,58.56
11336,0,3,1595,3,2,96.0
11339,0,2,1184,2,1,78.0
11341,2,2,935,2,0,78.0
11343,2,5,2400,5,1,408.0
11345,1,2,1000,2,0,52.0
11346,0,3,1705,3,2,85.0
11347,1,3,1060,2,2,58.3
11349,0,3,1347,2,2,55.0
11351,0,2,1402,2,2,95.0
11352,0,3,2280,4,2,125.0
11354,0,2,1080,2,1,53.0
11356,0,3,1919,3,0,300.0
11357,1,2,1100,2,2,42.6
11358,0,4,2500,4,3,225.0
11361,2,2,1200,3,0,78.0
11362,0,3,1581,3,3,76.0
11363,0,4,2882,5,1,200.0
11364,2,5,1440,5,2,97.0
11365,0,3,2180,3,3,273.0
11367,0,2,985,2,1,38.92
11368,1,2,950,2,2,35.0
11370,0,3,1449,3,1,72.0
11371,2,4,1200,4,2,180.0
11372,0,2,1100,2,2,38.68
11374,1,3,2700,3,2,200.0
11375,0,2,1100,2,3,55.0
11377,2,3,3009,3,2,330.0
11379,1,2,800,1,2,30.0
11380,1,5,2000,4,0,65.0
11381,2,4,1200,4,1,190.0
11382,1,2,1300,2,3,95.0
11384,0,3,2289,3,2,178.0
11385,0,2,1170,2,1,56.0
11386,0,2,1350,2,2,89.5
11388,1,3,1698,3,2,125.0
11390,0,2,1060,2,1,58.5
11392,0,3,2051,3,1,180.0
11393,0,2,1404,2,1,72.0
11394,0,2,1252,2,1,67.0
11395,0,3,1885,3,1,125.0
11397,0,2,980,2,2,42.0
11398,0,3,2500,3,3,340.0
11399,0,3,1420,3,1,66.0
11401,1,3,2312,3,2,156.0
11403,1,2,1175,2,1,70.0
11404,0,2,1145,2,2,51.0
11405,1,2,970,2,1,52.5
11409,1,3,2150,3,3,240.0
11410,0,3,1635,3,1,57.0
11411,1,3,3425,3,1,320.0
11412,1,4,2950,4,3,253.0
11413,0,1,1200,2,1,66.0
11414,0,3,1335,2,2,73.43
11415,0,4,4450,6,0,449.0
11416,0,2,1166,2,1,64.08
11417,0,3,2390,3,1,372.0
11419,0,3,1690,3,3,50.0
11420,2,4,1386,3,2,93.0
11421,0,2,1090,2,2,32.0
11423,0,2,1390,2,1,72.0
11424,1,2,1095,2,1,85.41
11425,0,1,416,1,1,17.19
11426,0,3,2400,2,3,50.0
11427,1,3,1350,2,3,85.0
11428,1,3,1453,2,2,73.0
11429,0,2,1226,2,1,65.0
11430,2,4,784,2,2,165.0
11431,0,3,1168,2,1,68.0
11432,0,3,1776,3,2,124.0
11433,1,3,1634,3,2,68.0
11434,2,2,860,2,0,56.0
11435,2,3,2800,3,1,400.0
11436,0,3,1650,3,2,95.0
11438,0,2,1133,2,1,33.99
11439,0,3,1559,3,2,62.0
11440,2,3,1448,4,0,118.0
11441,0,4,6652,6,1,510.0
11442,0,2,976,2,1,50.0
11443,2,4,1350,4,3,240.0
11444,0,3,1590,2,2,54.0
11445,0,4,2940,6,2,201.0
11446,1,3,1633,3,2,110.0
11447,0,2,1151,2,2,46.0
11448,0,3,1400,2,2,42.0
11449,0,2,1037,2,1,36.0
11450,0,2,1188,2,1,36.0
11451,0,2,1060,2,1,52.0
11452,0,3,2215,4,2,162.0
11453,0,2,1255,2,2,54.5
11454,2,3,2500,2,1,300.0
11456,0,4,2569,5,3,180.0
11458,0,2,1183,2,1,79.54
11460,0,3,1643,2,2,70.0
11461,0,3,1500,2,2,120.0
11462,0,2,1291,2,1,75.0
11463,2,3,1150,3,2,80.0
11467,1,4,1700,3,2,55.0
11468,0,2,1236,2,1,58.0
11469,1,3,1350,2,2,39.0
11473,1,2,1200,2,1,34.66
11474,2,4,1200,4,1,75.0
11475,1,2,1225,2,2,56.0
11476,0,2,1056,2,1,75.0
11477,0,3,1240,2,2,42.85
11478,0,3,1200,3,2,74.52
11479,0,3,1850,3,2,110.0
11480,0,4,3150,4,3,180.0
11481,1,1,1200,1,0,39.82
11482,2,4,1018,4,1,150.0
11483,1,5,3520,6,1,460.0
11485,0,2,918,2,2,56.0
11486,0,3,1330,2,2,68.0
11487,1,3,1540,2,3,70.0
11491,0,3,1400,2,2,78.0
11493,1,4,1900,3,1,400.0
11494,0,2,1510,2,3,80.0
11495,0,2,302,2,1,25.0
11497,2,3,1500,3,1,61.52
11499,0,3,1100,2,2,72.0
11500,1,3,1200,3,1,68.0
11503,1,2,760,2,1,37.49
11504,2,3,2172,3,0,100.0
11506,2,4,600,2,1,72.0
11507,0,3,3300,3,2,165.0
11508,0,3,1242,3,1,51.0
11509,2,1,410,1,1,48.0
11510,0,3,1245,2,2,43.58
11511,1,2,1088,2,2,44.0
11512,1,2,1200,2,0,46.0
11513,2,3,1995,3,1,100.0
11514,0,2,1309,2,1,82.0
11515,0,3,1717,3,2,200.0
11517,2,2,880,1,0,90.0
11519,0,3,1250,3,2,42.0
11520,0,3,3520,5,2,240.0
11521,0,2,1041,2,2,54.0
11522,0,3,1505,2,2,60.0
11523,0,3,1776,3,2,150.0
11524,0,3,1767,3,2,89.0
11526,0,2,1320,2,1,50.0
11527,1,2,1280,2,2,68.48
11528,0,2,1245,2,1,83.05
11529,0,2,1027,1,2,44.0
11532,2,3,1065,3,1,72.0
11533,0,3,1814,3,1,129.0
11534,0,3,1610,2,1,112.0
11535,1,1,850,1,1,78.0
11536,0,3,1600,3,3,79.0
11537,0,3,3200,4,2,140.0
11538,1,3,1250,2,1,77.13
11541,0,3,1475,3,3,75.0
11542,0,2,1353,2,3,75.0
11544,0,3,1750,3,2,58.0
11545,2,4,4800,4,3,550.0
11546,1,2,1270,2,1,96.0
11547,1,4,2700,3,0,75.0
11548,2,4,1200,4,2,270.0
11549,1,4,2695,4,3,188.0
11550,0,3,1330,3,2,65.0
11551,1,2,660,1,0,18.0
11552,0,2,1400,2,3,90.0
11553,1,4,4000,5,1,195.0
11555,1,2,1585,2,2,90.0
11556,0,3,1385,3,3,67.0
11557,0,2,1128,2,1,67.0
11558,2,4,60,4,2,218.0
11560,0,2,1203,2,2,60.0
11561,0,2,905,2,1,35.0
11563,0,2,1105,2,3,38.0
11565,0,3,1530,2,3,89.0
11566,0,2,1105,2,1,35.4
11567,0,2,1333,2,1,78.56
11568,1,2,1065,2,2,45.0
11571,0,3,1530,3,2,76.34
11573,0,2,1270,2,1,94.0
11574,0,3,1830,3,3,89.0
11575,0,2,900,2,3,35.0
11576,2,4,2400,2,2,250.0
11578,0,3,1450,2,2,78.0
11579,0,3,1525,3,3,65.0
11580,1,2,1080,2,1,67.0
11581,1,2,1220,2,2,72.0
11584,2,3,2400,3,0,348.0
11585,0,2,1500,2,2,60.0
11586,1,2,1355,2,2,95.0
11587,1,2,1070,2,1,57.0
11588,0,3,1980,4,1,180.0
11589,0,2,842,2,2,30.0
11590,0,1,700,1,1,31.2
11592,1,3,1884,3,2,95.0
11593,1,2,1100,2,2,75.0
11597,0,2,1185,2,2,43.5
11598,0,3,2145,3,2,170.0
11599,0,2,1220,2,1,89.0
11601,0,2,1192,2,3,75.0
11602,0,3,1449,3,2,110.0
11603,2,3,2500,3,1,250.0
11604,1,3,1700,3,2,90.0
11607,2,4,4800,5,2,350.0
11608,1,3,1700,3,2,74.0
11609,0,2,1447,3,2,76.0
11610,0,2,1329,2,1,107.0
11611,1,3,1314,2,2,70.44
11612,2,3,1200,3,2,110.0
11616,0,2,1246,2,1,67.5
11617,0,1,705,1,1,65.0
11618,0,2,1220,2,2,62.0
11619,0,3,1800,2,1,45.0
11620,0,3,1400,3,2,75.0
11621,0,2,1245,2,2,80.0
11622,0,3,1495,2,1,63.0
11623,2,3,2000,2,2,275.0
11624,1,2,996,2,2,36.5
11625,1,2,1000,2,1,44.0
11626,1,2,1250,2,3,75.0
11628,0,3,1261,2,1,80.0
11629,1,2,1080,2,2,46.0
11630,0,2,1230,2,1,50.0
11631,0,2,982,2,2,25.53
11634,0,2,1220,2,2,39.0
11635,0,3,1320,2,1,38.12
11636,0,3,1750,3,2,105.0
11637,0,3,1436,2,3,62.15
11640,0,3,1560,3,2,90.0
11641,0,3,3758,3,1,300.0
11642,0,2,1275,2,2,59.0
11643,0,2,1040,2,2,36.4
11644,0,3,2400,3,2,115.0
11646,2,4,3150,5,1,212.0
11647,0,3,1960,3,2,165.0
11648,0,4,3200,5,3,309.0
11651,0,5,4500,5,2,145.0
11652,2,3,450,3,1,70.0
11653,2,4,4304,4,2,699.0
11654,0,1,648,1,1,40.0
11655,0,3,2100,3,2,130.0
11656,0,4,4209,4,2,602.0
11658,2,4,1575,4,3,250.0
11659,0,3,1365,3,1,52.82
11660,0,1,650,1,1,18.0
11661,2,3,1200,2,1,52.0
11662,0,2,1100,2,3,90.0
11663,1,3,1075,2,1,57.0
11664,0,2,1100,2,1,63.0
11665,0,3,1320,2,1,58.0
11667,2,4,1200,5,1,150.0
11668,2,4,1125,3,2,126.0
11671,0,3,1075,2,1,32.0
11673,0,1,500,1,1,13.0
11674,2,5,2400,4,1,325.0
11675,2,4,1200,4,2,125.0
11677,0,2,1128,2,2,48.4
11678,0,3,1685,3,1,90.0
11680,1,2,1200,2,1,60.0
11681,0,3,1250,3,2,39.5
11684,1,2,600,2,2,80.0
11685,2,4,600,3,2,82.0
11686,0,2,1404,2,1,70.0
11688,0,2,1760,2,1,85.0
11689,0,2,975,2,1,55.0
11690,1,2,1190,2,2,42.0
11691,1,2,1110,2,1,46.0
11692,0,3,2415,3,2,399.0
11693,0,2,1235,2,2,44.5
11694,0,2,1275,2,3,55.0
11695,1,2,1115,2,1,115.0
11696,0,2,1197,2,1,76.0
11697,0,1,644,1,1,32.0
11698,0,2,1251,2,3,47.0
11699,0,2,1105,2,2,30.0
11701,0,4,2100,3,1,114.0
11702,2,4,1600,4,1,200.0
11703,0,3,1731,3,3,64.11
11704,0,2,1206,2,1,55.0
11705,0,3,1560,3,2,78.0
11706,0,1,750,1,2,47.0
11707,1,2,1035,2,2,90.0
11709,0,1,702,1,0,35.8
11710,2,3,1700,3,1,65.0
